Country Name,Country Code,Indicator Name,Indicator Code,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Brazil,BRA,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,54.47905425,56.20106323,57.41329924,58.47486579,61.50335043,67.56240024,71.0537747,69.99709128,73.97802348,76.42589995,75.89382474,73.52340036,76.13585211,74.20706043,72.48509656,71.29278843,71.92385231,70.18780387,69.6475929,69.57464608,74.70604687,73.42590505,71.55764977,72.55840822,71.77281954,71.05714235,74.79800627,75.84984132,74.49589505,74.94609716,76.33130741,79.25463235,76.00278466,73.20170361,75.4631323
Brazil,BRA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,9.880724965,9.405916553,11.22733848,9.558857309,9.729174357,10.93085212,10.71233152,10.76087589,9.07604208,9.656229027,7.889966833,6.574001474,5.695526917,6.707175158,7.012974065,4.821990322,4.361097109,4.483008047,4.683514339,4.481453481,5.31270463,4.682989253,4.595665157,4.844423499,4.982718623,4.980004349,5.213134075,7.42536207,6.321494116,5.384476441,5.390264932,6.300103482,5.433666651,4.907979687,5.363989088
Brazil,BRA,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,19.01,6.47,7.01,8.11,7.27,7.22,6.49,7.6,6.96,9.12,5.28,6.41,4.37,4.18,3.93,1.79,1.52,1.22,1.13,1.13,1.48,1.42,1.37,1.4,2.99,1.59,2.02,2.48,2.88,2.54,2.65,2.93,2.31,,
Brazil,BRA,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,82.96335,66.14822,52.8144,47.07633,32.72715,27.72261,24.57718,19.98002,19.57209,29.47523,11.1238,26.36415,27.41373,27.93666,27.13847,21.70295,13.63304,13.102,13.35785,13.35674,13.08208,12.78383,13.52216,14.086,16.98297,14.66512,15.29826,15.43406,16.28034,16.21622,15.78339,15.82104,15.43767,,
Brazil,BRA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,31.92,18.95,16.54,15.71,13.02,13.26,10.97,14.83,14,15.94,12.31,12.69,10.47,10.01,9.53,7.67,7.17,6.7,6.77,6.74,7.59,7.76,7.84,7.76,10.08,7.79,8.27,8.01,8.59,7.95,7.97,8.41,7.76,,
Brazil,BRA,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,92.19012,83.00277,75.80614,70.36043,57.75788,46.95707,42.69305,45.72871,45.74,59.09689,24.17611,57.47601,45.77842,45.0433,44.05417,37.64192,27.74958,25.54869,26.47801,26.3877,26.3968,26.67794,27.52846,28.02613,30.72899,27.94946,27.61372,27.4411,28.29957,28.15164,27.91542,28.03717,27.32438,,
Brazil,BRA,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,37.96,28.7,23.63,21.11,16.62,16.17,12.8,17.39,16.49,18.04,14.55,14.94,12.38,12.04,11.65,10.05,9.38,9.04,9.14,9.12,9.53,9.99,10.36,10.1,12.8,10.26,10.26,9.65,10.01,9.25,9.16,9.55,9.11,,
Brazil,BRA,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,93.24856,85.12403,78.85492,73.27446,60.93397,49.57553,44.56746,48.20919,48.25394,61.75445,25.23176,59.92148,47.12253,46.32043,45.3313,38.83799,28.75435,26.46226,27.41669,27.31863,27.33989,27.69222,28.54526,29.03679,31.7196,28.93011,28.53347,28.3372,29.18521,29.01665,28.79889,28.91861,28.18243,,
Brazil,BRA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,12.75108035,14.01081293,15.93038516,17.94955885,17.96373362,15.177319,13.08185055,12.31476303,13.27391075,12.94322188,16.63992782,17.3563669,20.83435885,21.60906655,22.22796471,24.37077204,21.99972581,21.18313269,20.60869047,22.38905928,17.22679145,17.82014097,18.8204357,19.28247764,19.60620227,18.79795522,20.37728957,18.08627158,18.45603275,22.15673688,22.11560393,25.43961523,30.85660088,32.09044095,27.25377743
Brazil,BRA,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,,,,,,,972000000,718000000,977000000,1317000000,1626000000,1810000000,1731000000,1998000000,2479000000,3222000000,3861000000,4316000000,4953000000,5785000000,5305000000,5261000000,6095000000,6378000000,6474000000,6843000000,5844000000,6024000000,5809000000,5921000000,5995000000,3044000000,,,
Brazil,BRA,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,,,,,,,1085000000,744000000,1025000000,1398000000,1718000000,1969000000,1844000000,2142000000,2673000000,3389000000,4168000000,4577000000,5284000000,6109000000,5635000000,5522000000,6370000000,6623000000,6784000000,7405000000,6254000000,6613000000,6175000000,6324000000,6127000000,3099000000,,,
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.139,73.922,74.69,75.444,76.181,76.903,77.61,78.302,79.048,79.781,80.496,81.192,81.553,81.88,82.203,82.521,82.834,83.143,83.448,83.749,84.044,84.335,84.631,84.923,85.209,85.492,85.77,86.042,86.309,86.569,86.824,87.073,87.317,87.555,87.788
Brazil,BRA,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.048803339,-1.148480978,-1.259186302,-1.365799557,-1.431099074,-1.487926148,-1.546464749,-1.608967974,-1.998447768,-2.092795146,-2.18009689,-2.266954871,-0.617359074,-0.5257059,-0.612968048,-0.663582221,-0.689746256,-0.739114444,-0.793877848,-0.847965868,-0.878802894,-0.901181005,-0.979055214,-1.017865027,-1.046804359,-1.074033358,-1.088786788,-1.118703784,-1.139151008,-1.12355296,-1.150739823,-1.242708647,-1.376971574,-1.434774133,-1.376270157
Brazil,BRA,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.73063898,49.71681968,49.69937904,49.68219981,49.66519719,49.64869031,49.63154402,49.61394175,49.59650027,49.57896701,49.56093329,49.53800374,49.51028938,49.48205914,49.45461483,49.42754991,49.40204393,49.37878786,49.3570023,49.33752159,49.31990326,49.302319,49.28519674,49.26893626,49.25367672,49.2408131,49.22733692,49.20941587,49.19164081,49.17739209,49.16346354,49.14685951,49.12664933,49.10654835,49.08969331
Brazil,BRA,"Population, total",SP.POP.TOTL,148003411,150706446,153336445,155900790,158440875,160980472,163515328,166037122,168546707,171039804,173486281,175873720,178211881,180476685,182629278,184722043,186797334,188820682,190779453,192672317,194517549,196353492,198185302,199977707,201721767,203459650,205188205,206859578,208504960,210166592,211782878,213196304,214326223,215313498,216422446
Brazil,BRA,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,59.43554328,58.44510107,57.37197509,56.21339556,54.99071597,53.7334371,52.45644817,51.16680425,49.8730139,48.60222876,47.35755575,46.13825893,44.96027037,43.81615487,42.69897341,41.64143726,40.66333446,39.73906042,38.84943076,37.96999238,37.09334676,36.22435084,35.3708067,34.53760131,33.72009394,32.97324105,32.32620183,31.71187852,31.14651759,30.69208149,30.26809285,29.81742823,29.39492974,29.02037838,28.66411613
Brazil,BRA,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.527549531,0.539104,0.549208162,0.559427832,0.569805765,0.580540842,0.590715818,0.600220486,0.609765609,0.619623751,0.630198943,0.640046246,0.650242633,0.662840725,0.678118855,0.695801848,0.716149565,0.738573536,0.762224397,0.787739319,0.81361854,0.838193489,0.862141015,0.886598581,0.91323231,0.943386485,0.974412206,1.006238654,1.043975041,1.08842823,1.136742991,1.181310757,1.217702784,1.251549339,1.294797687
Brazil,BRA,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.175727229,1.188826477,1.205791918,1.228804104,1.257022297,1.288096869,1.318663167,1.347250367,1.374199774,1.398712561,1.42000388,1.437819387,1.454074813,1.47010567,1.486461153,1.504267404,1.525935787,1.555581293,1.593535895,1.638751477,1.690504866,1.743992233,1.79392195,1.838802603,1.878709899,1.914737184,1.947991811,1.97705738,2.011228532,2.061718698,2.134368826,2.224847624,2.32212697,2.420252756,2.51828447
Brazil,BRA,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,4.159000005,4.22927206,4.296511166,4.367400497,4.440841557,4.514324987,4.584972747,4.654541759,4.725504929,4.796829779,4.868310502,4.936732971,5.009568505,5.093648513,5.188521149,5.29417354,5.410294724,5.535543639,5.666163941,5.801793822,5.940597795,6.078705742,6.213628706,6.355388933,6.51898318,6.71436497,6.927578741,7.141743764,7.366041371,7.603741374,7.852380331,8.105911161,8.353554497,8.6060418,8.897978433
Brazil,BRA,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.70838932,1.743442356,1.77548238,1.805449043,1.832176902,1.854494397,1.873163183,1.890264742,1.906187589,1.920962814,1.936367764,1.954145311,1.979558878,2.014941047,2.059195854,2.112005345,2.16914077,2.224454232,2.275001412,2.320112436,2.359899452,2.396590852,2.429365555,2.467693362,2.525449866,2.610020121,2.713877899,2.8267378,2.942564043,3.052178721,3.150197252,3.240282564,3.32970554,3.422960264,3.528752969
Brazil,BRA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.792204586,2.799349154,2.817499878,2.849374045,2.892877488,2.947880483,3.008326671,3.065584795,3.116393296,3.159123638,3.194676245,3.227062425,3.255362963,3.291983349,3.354996957,3.452366252,3.574324557,3.709221103,3.847383036,3.975402459,4.086112027,4.187342185,4.292226639,4.401834407,4.517403749,4.63659969,4.756593738,4.877205414,4.995715411,5.107108645,5.206966043,5.288365769,5.34408484,5.377600227,5.39975037
Brazil,BRA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,4.116042542,4.139614138,4.158679157,4.188254406,4.250075828,4.353528003,4.485244057,4.630232955,4.776753674,4.907235153,5.014665959,5.111733457,5.214689665,5.323637612,5.439808242,5.559714057,5.680018837,5.80056829,5.918490708,6.029200804,6.125863229,6.199879534,6.247814682,6.271116507,6.273236064,6.265636949,6.265205035,6.2806246,6.314054008,6.367188412,6.431853174,6.50523174,6.591969132,6.692086854,6.805470274
Brazil,BRA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.200768891,6.290978519,6.388437144,6.491773672,6.600750178,6.711411243,6.820731997,6.927759691,7.029255633,7.120024828,7.194149038,7.244206683,7.266665146,7.262740714,7.236780718,7.201863787,7.175891242,7.167137377,7.179845238,7.21763812,7.268048664,7.324567805,7.395140341,7.480971514,7.579355976,7.691586797,7.813224327,7.936161315,8.050909722,8.145809476,8.216137282,8.259219131,8.270290727,8.251420817,8.20333305
Brazil,BRA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,8.755053281,8.773506985,8.758561676,8.711387381,8.636609957,8.550805802,8.476820935,8.42278695,8.39290372,8.391296592,8.404990869,8.42860432,8.471061318,8.532445684,8.609472401,8.703821862,8.807996506,8.909527896,9.00187742,9.075370825,9.120659221,9.131650114,9.104366987,9.045289657,8.959531762,8.851806737,8.731359692,8.610989761,8.488646956,8.373199784,8.280865126,8.21411766,8.171078819,8.144906794,8.120123739
Brazil,BRA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.97860718,60.29498367,60.64607035,61.03197155,61.44622781,61.87995399,62.3295654,62.79183892,63.26259878,63.73180235,64.19830655,64.66220242,65.11151362,65.5469864,65.97198862,66.36963651,66.72976732,67.06444239,67.38415055,67.70095493,68.01910831,68.33735328,68.65051299,68.94884681,69.22596088,69.44446585,69.59600919,69.7265502,69.82409723,69.85458048,69.85946357,69.87447393,69.87826753,69.85198137,69.78451925
Brazil,BRA,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,60.4247913,60.73293566,61.07166791,61.44210144,61.8380444,62.25075828,62.67636185,63.11164662,63.55314409,63.99208947,64.42844358,64.86202835,65.2818743,65.69041879,66.0909129,66.46567,66.80460029,67.11957084,67.42023826,67.71831759,68.01782236,68.31637332,68.60425796,68.87212614,69.11704541,69.3008872,69.41460915,69.50335871,69.5585015,69.54859164,69.51145384,69.48385053,69.44609416,69.37851636,69.26755087
Brazil,BRA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.25226598,11.29523055,11.33919174,11.37184708,11.37956364,11.35067571,11.27809059,11.15828307,11.00037864,10.81246066,10.60584717,10.39330179,10.18178154,9.971595708,9.780261612,9.619016529,9.485878463,9.379530993,9.295471449,9.222052786,9.134418934,9.019194199,8.878919115,8.714193239,8.515307235,8.312273375,8.13337005,7.967752938,7.809412971,7.665976721,7.531702604,7.403352941,7.297552169,7.210181356,7.126577126
Brazil,BRA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,35.64861083,35.23946381,34.79384837,34.30814345,33.7897203,33.25022615,32.69587617,32.12857715,31.55096468,30.97507651,30.40274868,29.83401451,29.27431244,28.72016923,28.16936176,27.63727093,27.1345482,26.65077891,26.17835875,25.70604759,25.23056345,24.75476296,24.28224042,23.81327766,23.34305896,22.89809129,22.4977464,22.11159882,21.74777473,21.43982493,21.14512723,20.83477095,20.54066758,20.27130947,20.00311534
Brazil,BRA,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,34.99093576,34.56789268,34.10783114,33.60922365,33.07899306,32.52888769,31.96519384,31.39024062,30.80686763,30.22678643,29.65121561,29.07752155,28.51107474,27.95064784,27.39477039,26.85814113,26.35147048,25.86480428,25.39053087,24.91817332,24.44385116,23.96938652,23.4989403,23.03294599,22.5668028,22.12680259,21.7302676,21.34644017,20.9850793,20.67962947,20.38772613,20.08030557,19.78747627,19.51872109,19.2527008
Brazil,BRA,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Wanted fertility rate (births per woman),SP.DYN.WFRT,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,63.315,63.099,63.442,63.799,64.19,64.637,64.905,65.376,65.743,66.091,66.381,66.262,66.644,66.845,67.206,67.537,68.252,68.545,68.956,69.378,69.664,69.844,70.089,70.287,70.745,71.191,71.124,71.092,71.635,71.956,72.203,70.7,69.56,70.296,
Brazil,BRA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,54.6,52.5,50.4,48.2,45.8,43.4,41,38.6,36.4,34.3,32.2,30.3,28.5,26.7,25,23.5,22,20.6,19.4,18.4,17.4,16.6,16,15.4,14.9,14.5,14.2,15,13.7,13.4,13.2,13,12.8,12.5,
Brazil,BRA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.165,7.158,7.068,6.951,6.855,6.74,6.685,6.564,6.488,6.429,6.386,6.399,6.303,6.329,6.313,6.258,6.106,6.123,6.119,6.106,6.155,6.199,6.283,6.34,6.31,6.272,6.433,6.538,6.493,6.516,6.572,7.42,8.326,8.139,
Brazil,BRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,88.072,87.528,86.993,85.679,85.805,85.549,86.592,86.76,87.621,88.216,87.211,86.362,85.862,81.978,78.704,78.351,77.864,75.657,73.105,69.789,67.881,66.179,65.23,63.675,62.936,63.12,62.434,57.88,55.566,53.436,50.015,46.296,45.2,43.582,
Brazil,BRA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,21.5,21.8,20.6,23.5,28.8,32.8,,
Brazil,BRA,Refugee population by country or territory of origin,SM.POP.REFG.OR,6,15,11,11,9,41,52,84,103,134,194,220,251,438,377,401,370,703,1623,1401,973,991,1040,1073,982,977,893,803,851,1038,1399,1548,1954,2740,3798
Brazil,BRA,"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",SL.WAG.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,24.94,,28.88,25.78286003,26.98,,,,,,,,
Brazil,BRA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,5.815,5.968,5.226,5.572,5.889,6.395,7.075,7.91,8.812,8.655,8.492,8.467,8.941,7.683,7.995,7.388,6.879,6.049,6.968,6.17,5.49,5.806,5.685,5.612,7.228,10.073,11.204,10.733,10.065,11.798,10.673,7.475,6.607
Brazil,BRA,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,21.499,21.708,,21.14,,,20.288,20.814,20.489,20.253,19.714,,19.646,19.235,19.28,18.994,19.074,19.244,19.179,18.323,18.794,,19.397,20.537,20.903,20.686,22.103,23.803,24.866,24.605,23.986,25.992,23.377,20.975,20.621
Brazil,BRA,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,44,44,41,41,44,45,44,193,101,109,113,98,67,72,77,74,78,71,79,78,72,69,66,60,58,61,64,63,62,59,,,,,
Brazil,BRA,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,5.7,,,,,,,4.2,,,,,,,,,,,2.2,,,,,,,,,,,,3.1,,,,
Brazil,BRA,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,,,,,,,,,,,,,,,,,,38.6,38.6,41,,,,,,,,,,,,,,,
Brazil,BRA,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,,,,,,,,,,,,,,,,,,49.7,,,,,,,,,,,,,,,,,
Brazil,BRA,"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",SH.STA.AIRP.FE.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,,,,
Brazil,BRA,"Prevalence of current tobacco use, males (% of male adults)",SH.PRV.SMOK.MA,,,,,,,,,,,,29.6,,,,,25.5,,,,,21.8,,,,,18.8,,,17.2,16.7,16.2,,,
Brazil,BRA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,,,,,,,,,,,,0.163730508,0.162763401,0.17351523,0.141531785,0.143590487,0.144131963,0.147005946,0.14852068,0.145433815,0.140221416,0.131890279,0.127970136,0.097977856,0.104917058,0.107426481,0.107288236,0.108284149,0.103133402,0.102293325,0.105028535,0.124426034,,,
Brazil,BRA,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,0.939,,1.133,1.252,1.403,1.562,1.829,2.039,2.258,2.525,3.748,2.973,3.359,3.643,3.714,,,,,,,,,7.538,8.758,9.076,9.32,9.706,10.09,7.375,,5.513,,
Brazil,BRA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,56,66,78,71,75,74,81,77,79,93,94,98,98,99,99,99,99,99,99,99,99,99,99,95,97,93,96,89,83,87,70,77,68,77,
Brazil,BRA,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,,,,,,,,,,,,46.97543851,49.0512573,50.28273852,50.96975481,51.65677111,52.3437874,53.0308037,53.71781999,54.40483629,55.09185258,55.77886887,56.46588517,57.15290146,58.9981132,60.87083879,62.77107821,64.25052504,66.65409857,68.63687952,70.64717431,72.68498293,74.7503054,76.01855621,
Brazil,BRA,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,,,,,,,,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,,,,,,,,,,,,17.9,17.3,16.9,16.5,16.4,15.5,15.4,15.1,15.1,14.7,14.5,14.5,14,13.7,13.3,13.3,13.3,13,12.8,12.7,,,,
